#./overdamped_3d --dev=1 --amp=250.0 --omega=1 --force=0 --Dg=0.01 --block=256 --paths=1024 --periods=1000 --trans=100 --samples=10000 --spp=10000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=a:-1:3:300:1 --domainy=s:-1:2:100:1 --domainz=a:-1:2.5:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=50.0 --zeta=0.02 --comp=0 --mean=1.0 --second=2.0 --skew=0.99 --distribution=s>> 1D_double_a:-1:3:300:1_2.0_50.0_0.99_1.0_0.0.dat
#a <<v>> qnu(q) mu_q Dx Gx EBx
2.590190e+01 3.184121e+00 9.593910e-01 6.153322e+05 4.892805e+01 9.096134e-02 2.051115e-03
2.670945e+01 3.284737e+00 9.807196e-01 6.307284e+05 5.017837e+01 5.617940e-02 2.097607e-03
2.754218e+01 3.374863e+00 9.672308e-01 5.638710e+05 4.492244e+01 -1.708955e-02 1.876712e-03
2.840087e+01 3.490529e+00 9.523864e-01 6.025136e+05 4.782797e+01 3.804243e-02 1.912117e-03
2.928633e+01 3.593443e+00 8.946974e-01 5.687801e+05 4.525093e+01 -2.018803e-02 1.837611e-03
3.019939e+01 3.712517e+00 8.560534e-01 5.038396e+05 4.009177e+01 -5.801153e-02 1.647711e-03
3.114093e+01 3.818724e+00 9.038112e-01 5.462751e+05 4.339710e+01 1.099212e-01 1.694322e-03
3.211182e+01 3.937515e+00 9.940231e-01 5.508444e+05 4.376379e+01 -1.701778e-02 1.755834e-03
3.311298e+01 4.049480e+00 8.999680e-01 5.513846e+05 4.389621e+01 9.927785e-02 1.590371e-03
3.414534e+01 4.165008e+00 9.974394e-01 6.114848e+05 4.874471e+01 -1.037705e-02 1.777411e-03
3.520990e+01 4.289327e+00 9.472173e-01 5.238414e+05 4.173170e+01 -3.415233e-02 1.408458e-03
3.630765e+01 4.409483e+00 9.874831e-01 5.849504e+05 4.648853e+01 2.086246e-02 1.619220e-03
3.743962e+01 4.547253e+00 9.825792e-01 5.771187e+05 4.599451e+01 2.850401e-02 1.497746e-03
3.860689e+01 4.667979e+00 8.898408e-01 5.393469e+05 4.307624e+01 -1.422584e-03 1.405239e-03
3.981054e+01 4.797078e+00 9.351807e-01 5.204106e+05 4.151780e+01 -1.785070e-02 1.404047e-03
4.105173e+01 4.928856e+00 9.364869e-01 5.539284e+05 4.397770e+01 1.636100e-02 1.388669e-03
4.233161e+01 5.052410e+00 9.070401e-01 5.333066e+05 4.256185e+01 -4.401994e-02 1.280785e-03
4.365139e+01 5.190681e+00 9.498346e-01 5.536740e+05 4.404900e+01 -5.449140e-02 1.347542e-03
4.501232e+01 5.318588e+00 9.390049e-01 5.246891e+05 4.164003e+01 4.687715e-02 1.306534e-03
4.641568e+01 5.453366e+00 9.267544e-01 5.304441e+05 4.214932e+01 -4.470098e-02 1.267910e-03
4.786279e+01 5.586975e+00 9.595491e-01 5.540275e+05 4.402353e+01 -1.652777e-02 1.244783e-03
4.935502e+01 5.713976e+00 9.287226e-01 5.222614e+05 4.158910e+01 3.936124e-02 1.171708e-03
5.089378e+01 5.849481e+00 9.188291e-01 5.153508e+05 4.121222e+01 -2.410954e-02 1.191378e-03
